30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;21
22;8;8;8;35;35;35;35;35;35;35;35;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;20
22;8;8;8;35;35;35;35;35;35;35;35;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;20
22;8;8;8;35;35;35;35;35;35;35;35;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;20
22;8;8;8;35;35;35;35;35;35;35;35;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;20
22;8;8;8;35;35;35;35;35;35;35;35;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;20
22;8;8;8;35;35;35;35;35;35;35;35;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;20
22;8;8;8;35;35;35;35;35;35;35;35;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;20
22;8;8;8;35;35;35;35;35;35;35;35;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;20
22;8;8;8;35;35;35;35;35;35;35;35;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;20
22;8;8;8;35;35;35;35;35;35;35;35;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;20
22;8;8;8;35;35;35;35;35;35;35;35;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;20
22;8;8;8;35;35;35;35;35;35;35;35;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;20
22;8;8;8;35;35;35;35;35;35;35;35;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;20
22;8;8;8;35;35;35;35;35;35;35;35;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;20
22;8;8;8;35;35;35;35;35;35;35;35;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;20
22;8;8;8;35;35;35;35;35;35;35;35;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;20
22;8;8;8;35;35;35;35;35;35;35;35;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;20
22;8;8;8;35;35;35;35;35;35;35;35;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;20
36;36;36;36;35;35;35;35;35;35;35;35;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;20
22;8;8;8;35;35;35;35;35;35;35;35;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;20
22;8;8;8;35;35;35;35;35;35;35;35;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;20
22;8;8;8;35;35;35;35;35;35;35;35;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;20
22;8;8;8;35;35;35;35;35;35;35;35;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;20
22;8;8;8;35;35;35;35;35;35;35;35;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;20
22;8;8;8;35;35;35;35;35;35;35;35;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;20
22;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;20
22;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;20
22;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;20
21;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;21
